Name,Gender,Race/Ethnicity,Count,Rank,Year
Aissatou,FEMALE,BLACK NON HISPANIC,11,42,2016
Alex,MALE,BLACK NON HISPANIC,14,53,2016
Richard,MALE,BLACK NON HISPANIC,19,54,2015
Nyla,FEMALE,BLACK NON HISPANIC,38,13,2015
Kyree,MALE,BLACK NON HISPANIC,10,57,2016
Jordyn,FEMALE,BLACK NON HISPANIC,22,31,2016
Grayson,MALE,BLACK NON HISPANIC,16,51,2016
Elizabeth,FEMALE,BLACK NON HISPANIC,23,30,2016
Mekhi,MALE,BLACK NON HISPANIC,14,59,2015
Brandon,MALE,BLACK NON HISPANIC,31,37,2016
Emmanuel,MALE,BLACK NON HISPANIC,29,39,2016
Charlotte,FEMALE,BLACK NON HISPANIC,19,34,2016
Adam,MALE,BLACK NON HISPANIC,21,47,2016
Trinity,FEMALE,BLACK NON HISPANIC,21,29,2015
Carter,MALE,BLACK NON HISPANIC,80,10,2016
Nevaeh,FEMALE,BLACK NON HISPANIC,35,19,2016
Zoe,FEMALE,BLACK NON HISPANIC,45,11,2016
Aissatou,FEMALE,BLACK NON HISPANIC,13,37,2015
Melanie,FEMALE,BLACK NON HISPANIC,11,42,2016
Sydney,FEMALE,BLACK NON HISPANIC,21,29,2015
Austin,MALE,BLACK NON HISPANIC,28,40,2016
Kaylee,FEMALE,BLACK NON HISPANIC,20,33,2016
Anaya,FEMALE,BLACK NON HISPANIC,16,37,2016
Jordan,MALE,BLACK NON HISPANIC,32,36,2016
Jamal,MALE,BLACK NON HISPANIC,10,63,2015
Messiah,MALE,BLACK NON HISPANIC,56,21,2015
Eva,FEMALE,BLACK NON HISPANIC,13,40,2016
Lauryn,FEMALE,BLACK NON HISPANIC,11,39,2015
Wynter,FEMALE,BLACK NON HISPANIC,12,38,2015
Wyatt,MALE,BLACK NON HISPANIC,12,61,2015
Mason,MALE,BLACK NON HISPANIC,91,9,2016
Jade,FEMALE,BLACK NON HISPANIC,15,38,2016
Janiya,FEMALE,BLACK NON HISPANIC,10,40,2015
Destiny,FEMALE,BLACK NON HISPANIC,18,32,2015
Lucas,MALE,BLACK NON HISPANIC,21,52,2015
Maxwell,MALE,BLACK NON HISPANIC,14,59,2015
Ian,MALE,BLACK NON HISPANIC,21,52,2015
Fatima,FEMALE,BLACK NON HISPANIC,29,21,2015
Andrew,MALE,BLACK NON HISPANIC,21,47,2016
Kyrie,MALE,BLACK NON HISPANIC,44,25,2016
Kenneth,MALE,BLACK NON HISPANIC,17,56,2015
Brianna,FEMALE,BLACK NON HISPANIC,15,38,2016
Jaden,MALE,BLACK NON HISPANIC,35,33,2016
Leah,FEMALE,BLACK NON HISPANIC,32,22,2016
Caiden,MALE,BLACK NON HISPANIC,19,54,2015
Jasmine,FEMALE,BLACK NON HISPANIC,18,32,2015
Amadou,MALE,BLACK NON HISPANIC,18,55,2015
Mason,MALE,BLACK NON HISPANIC,103,7,2015
Bryce,MALE,BLACK NON HISPANIC,25,48,2015
Jeremiah,MALE,BLACK NON HISPANIC,101,6,2016
Kayla,FEMALE,BLACK NON HISPANIC,35,19,2016
Sanaa,FEMALE,BLACK NON HISPANIC,12,38,2015
Kaliyah,FEMALE,BLACK NON HISPANIC,11,42,2016
Joy,FEMALE,BLACK NON HISPANIC,13,40,2016
Gabrielle,FEMALE,BLACK NON HISPANIC,33,21,2016
Journee,FEMALE,BLACK NON HISPANIC,16,37,2016
Joel,MALE,BLACK NON HISPANIC,20,53,2015
Sincere,MALE,BLACK NON HISPANIC,13,54,2016
Elias,MALE,BLACK NON HISPANIC,17,50,2016
Anthony,MALE,BLACK NON HISPANIC,34,34,2016
Aaliyah,FEMALE,BLACK NON HISPANIC,57,5,2016
Sophia,FEMALE,BLACK NON HISPANIC,27,23,2015
Daniel,MALE,BLACK NON HISPANIC,39,35,2015
Kimora,FEMALE,BLACK NON HISPANIC,20,33,2016
Victoria,FEMALE,BLACK NON HISPANIC,30,24,2016
Alani,FEMALE,BLACK NON HISPANIC,11,39,2015
Giovanni,MALE,BLACK NON HISPANIC,14,59,2015
Skyla,FEMALE,BLACK NON HISPANIC,16,37,2016
Aden,MALE,BLACK NON HISPANIC,19,54,2015
Nicholas,MALE,BLACK NON HISPANIC,32,41,2015
Savannah,FEMALE,BLACK NON HISPANIC,53,7,2015
Skye,FEMALE,BLACK NON HISPANIC,15,35,2015
Cameron,MALE,BLACK NON HISPANIC,58,17,2016
Joshua,MALE,BLACK NON HISPANIC,94,8,2016
Tianna,FEMALE,BLACK NON HISPANIC,12,41,2016
Carter,MALE,BLACK NON HISPANIC,85,9,2015
Sarai,FEMALE,BLACK NON HISPANIC,26,24,2015
Ali,MALE,BLACK NON HISPANIC,10,57,2016
Morgan,FEMALE,BLACK NON HISPANIC,28,25,2016
Chace,MALE,BLACK NON HISPANIC,11,62,2015
Christian,MALE,BLACK NON HISPANIC,65,16,2015
Jayceon,MALE,BLACK NON HISPANIC,23,50,2015
Khloe,FEMALE,BLACK NON HISPANIC,32,18,2015
Maison,MALE,BLACK NON HISPANIC,23,45,2016
Hawa,FEMALE,BLACK NON HISPANIC,15,35,2015
Julia,FEMALE,BLACK NON HISPANIC,10,40,2015
Kamari,MALE,BLACK NON HISPANIC,12,55,2016
Mekhi,MALE,BLACK NON HISPANIC,15,52,2016
Journey,FEMALE,BLACK NON HISPANIC,17,33,2015
Chelsea,FEMALE,BLACK NON HISPANIC,18,32,2015
Nyla,FEMALE,BLACK NON HISPANIC,28,25,2016
Ibrahima,MALE,BLACK NON HISPANIC,11,62,2015
Naomi,FEMALE,BLACK NON HISPANIC,27,23,2015
London,FEMALE,BLACK NON HISPANIC,41,14,2016
Charlotte,FEMALE,BLACK NON HISPANIC,14,36,2015
Xavier,MALE,BLACK NON HISPANIC,43,31,2015
Isaiah,MALE,BLACK NON HISPANIC,66,15,2015
Amelia,FEMALE,BLACK NON HISPANIC,30,20,2015
Tiana,FEMALE,BLACK NON HISPANIC,10,40,2015
Princess,FEMALE,BLACK NON HISPANIC,11,42,2016
Chloe,FEMALE,BLACK NON HISPANIC,56,6,2015
Ibrahim,MALE,BLACK NON HISPANIC,18,55,2015
Ali,MALE,BLACK NON HISPANIC,10,63,2015
Layla,FEMALE,BLACK NON HISPANIC,34,16,2015
Nylah,FEMALE,BLACK NON HISPANIC,24,29,2016
Gianna,FEMALE,BLACK NON HISPANIC,13,40,2016
Leilani,FEMALE,BLACK NON HISPANIC,25,25,2015
Mariama,FEMALE,BLACK NON HISPANIC,18,32,2015
Shawn,MALE,BLACK NON HISPANIC,17,56,2015
Angel,MALE,BLACK NON HISPANIC,21,52,2015
Jonathan,MALE,BLACK NON HISPANIC,35,33,2016
Kylie,FEMALE,BLACK NON HISPANIC,52,8,2015
Hunter,MALE,BLACK NON HISPANIC,34,34,2016
Bintou,FEMALE,BLACK NON HISPANIC,12,41,2016
Tori,FEMALE,BLACK NON HISPANIC,17,33,2015
Zahara,FEMALE,BLACK NON HISPANIC,11,39,2015
Jeremiah,MALE,BLACK NON HISPANIC,113,4,2015
Kaliyah,FEMALE,BLACK NON HISPANIC,12,38,2015
Rylee,FEMALE,BLACK NON HISPANIC,11,42,2016
Aisha,FEMALE,BLACK NON HISPANIC,33,21,2016
Aicha,FEMALE,BLACK NON HISPANIC,12,38,2015
Ashton,MALE,BLACK NON HISPANIC,35,33,2016
Omari,MALE,BLACK NON HISPANIC,28,40,2016
Nalani,FEMALE,BLACK NON HISPANIC,11,42,2016
Kali,FEMALE,BLACK NON HISPANIC,14,39,2016
Jamir,MALE,BLACK NON HISPANIC,11,62,2015
Nova,FEMALE,BLACK NON HISPANIC,15,35,2015
Journey,FEMALE,BLACK NON HISPANIC,12,41,2016
Asher,MALE,BLACK NON HISPANIC,14,53,2016
Lauren,FEMALE,BLACK NON HISPANIC,26,27,2016
Zaire,MALE,BLACK NON HISPANIC,20,53,2015
Kennedy,FEMALE,BLACK NON HISPANIC,21,32,2016
Caleb,MALE,BLACK NON HISPANIC,45,29,2015
Samantha,FEMALE,BLACK NON HISPANIC,11,39,2015
Sasha,FEMALE,BLACK NON HISPANIC,12,41,2016
Cali,FEMALE,BLACK NON HISPANIC,12,38,2015
Richard,MALE,BLACK NON HISPANIC,18,49,2016
Zara,FEMALE,BLACK NON HISPANIC,20,30,2015
Isaac,MALE,BLACK NON HISPANIC,20,48,2016
Tyler,MALE,BLACK NON HISPANIC,62,17,2015
Zariah,FEMALE,BLACK NON HISPANIC,15,38,2016
Sebastian,MALE,BLACK NON HISPANIC,27,41,2016
Jaheim,MALE,BLACK NON HISPANIC,10,63,2015
Skyler,FEMALE,BLACK NON HISPANIC,15,35,2015
Trinity,FEMALE,BLACK NON HISPANIC,22,31,2016
Christopher,MALE,BLACK NON HISPANIC,44,25,2016
Khalil,MALE,BLACK NON HISPANIC,14,59,2015
Quincy,MALE,BLACK NON HISPANIC,10,63,2015
Alpha,MALE,BLACK NON HISPANIC,13,60,2015
Noah,MALE,BLACK NON HISPANIC,148,1,2016
Isabella,FEMALE,BLACK NON HISPANIC,23,27,2015
Zendaya,FEMALE,BLACK NON HISPANIC,13,37,2015
Jayla,FEMALE,BLACK NON HISPANIC,18,32,2015
Jayla,FEMALE,BLACK NON HISPANIC,20,33,2016
Dakota,FEMALE,BLACK NON HISPANIC,14,36,2015
Nasir,MALE,BLACK NON HISPANIC,30,38,2016
Ashley,FEMALE,BLACK NON HISPANIC,10,43,2016
Ashley,FEMALE,BLACK NON HISPANIC,12,38,2015
Sariah,FEMALE,BLACK NON HISPANIC,11,39,2015
Kaitlyn,FEMALE,BLACK NON HISPANIC,11,39,2015
Bryce,MALE,BLACK NON HISPANIC,29,39,2016
Oumou,FEMALE,BLACK NON HISPANIC,12,41,2016
Amir,MALE,BLACK NON HISPANIC,79,11,2015
Hailey,FEMALE,BLACK NON HISPANIC,26,24,2015
Alyssa,FEMALE,BLACK NON HISPANIC,27,23,2015
Nala,FEMALE,BLACK NON HISPANIC,12,38,2015
Angel,FEMALE,BLACK NON HISPANIC,10,40,2015
Danielle,FEMALE,BLACK NON HISPANIC,11,39,2015
Aniyah,FEMALE,BLACK NON HISPANIC,18,35,2016
Amirah,FEMALE,BLACK NON HISPANIC,19,31,2015
Kaiden,MALE,BLACK NON HISPANIC,47,23,2016
Samuel,MALE,BLACK NON HISPANIC,38,36,2015
Jayden,MALE,BLACK NON HISPANIC,84,10,2015
Maximus,MALE,BLACK NON HISPANIC,14,53,2016
Aidan,MALE,BLACK NON HISPANIC,14,53,2016
Sydney,FEMALE,BLACK NON HISPANIC,20,33,2016
Janelle,FEMALE,BLACK NON HISPANIC,16,37,2016
Nicholas,MALE,BLACK NON HISPANIC,25,43,2016
Makayla,FEMALE,BLACK NON HISPANIC,32,22,2016
Amia,FEMALE,BLACK NON HISPANIC,12,38,2015
Robert,MALE,BLACK NON HISPANIC,18,49,2016
George,MALE,BLACK NON HISPANIC,11,56,2016
Mckenzie,FEMALE,BLACK NON HISPANIC,11,42,2016
Tori,FEMALE,BLACK NON HISPANIC,18,35,2016
Royal,MALE,BLACK NON HISPANIC,17,50,2016
Joseph,MALE,BLACK NON HISPANIC,26,42,2016
Nathaniel,MALE,BLACK NON HISPANIC,47,27,2015
Saige,FEMALE,BLACK NON HISPANIC,10,40,2015
Mariah,FEMALE,BLACK NON HISPANIC,18,32,2015
Sarah,FEMALE,BLACK NON HISPANIC,30,20,2015
David,MALE,BLACK NON HISPANIC,66,13,2016
Leon,MALE,BLACK NON HISPANIC,10,63,2015
Aaron,MALE,BLACK NON HISPANIC,39,29,2016
Ousmane,MALE,BLACK NON HISPANIC,15,52,2016
Leila,FEMALE,BLACK NON HISPANIC,10,43,2016
Royal,FEMALE,BLACK NON HISPANIC,10,40,2015
Skylar,FEMALE,BLACK NON HISPANIC,91,2,2015
Sincere,MALE,BLACK NON HISPANIC,19,54,2015
Kylie,FEMALE,BLACK NON HISPANIC,34,20,2016
Messiah,MALE,BLACK NON HISPANIC,47,23,2016
Ryan,MALE,BLACK NON HISPANIC,41,33,2015
August,MALE,BLACK NON HISPANIC,12,61,2015
Alpha,MALE,BLACK NON HISPANIC,16,51,2016
Mikayla,FEMALE,BLACK NON HISPANIC,10,43,2016
Bryson,MALE,BLACK NON HISPANIC,31,37,2016
Arielle,FEMALE,BLACK NON HISPANIC,22,28,2015
Harmony,FEMALE,BLACK NON HISPANIC,20,30,2015
Prince,MALE,BLACK NON HISPANIC,41,33,2015
Naomi,FEMALE,BLACK NON HISPANIC,32,22,2016
Summer,FEMALE,BLACK NON HISPANIC,15,35,2015
Genesis,FEMALE,BLACK NON HISPANIC,22,31,2016
Dominic,MALE,BLACK NON HISPANIC,14,59,2015
Moussa,MALE,BLACK NON HISPANIC,11,56,2016
Mohamed,MALE,BLACK NON HISPANIC,45,24,2016
Zuri,FEMALE,BLACK NON HISPANIC,30,24,2016
Justice,MALE,BLACK NON HISPANIC,14,59,2015
Samuel,MALE,BLACK NON HISPANIC,45,24,2016
Annabelle,FEMALE,BLACK NON HISPANIC,10,43,2016
Zahra,FEMALE,BLACK NON HISPANIC,10,43,2016
Luke,MALE,BLACK NON HISPANIC,17,56,2015
Ayden,MALE,BLACK NON HISPANIC,47,23,2016
McKenzie,FEMALE,BLACK NON HISPANIC,14,39,2016
Aminata,FEMALE,BLACK NON HISPANIC,29,21,2015
Austin,MALE,BLACK NON HISPANIC,26,47,2015
Gabriella,FEMALE,BLACK NON HISPANIC,36,15,2015
Amari,MALE,BLACK NON HISPANIC,44,30,2015
Aiden,MALE,BLACK NON HISPANIC,123,3,2015
Violet,FEMALE,BLACK NON HISPANIC,10,43,2016
Zayden,MALE,BLACK NON HISPANIC,10,57,2016
Bryan,MALE,BLACK NON HISPANIC,17,56,2015
Cairo,MALE,BLACK NON HISPANIC,12,55,2016
Justin,MALE,BLACK NON HISPANIC,38,36,2015
Andre,MALE,BLACK NON HISPANIC,15,58,2015
Nasir,MALE,BLACK NON HISPANIC,31,42,2015
Zayden,MALE,BLACK NON HISPANIC,13,60,2015
Lucas,MALE,BLACK NON HISPANIC,28,40,2016
Karter,MALE,BLACK NON HISPANIC,29,39,2016
Taliyah,FEMALE,BLACK NON HISPANIC,11,39,2015
Jason,MALE,BLACK NON HISPANIC,21,52,2015
Princeton,MALE,BLACK NON HISPANIC,15,52,2016
Malik,MALE,BLACK NON HISPANIC,10,63,2015
Timothy,MALE,BLACK NON HISPANIC,13,54,2016
Jayden,MALE,BLACK NON HISPANIC,75,11,2016
Benjamin,MALE,BLACK NON HISPANIC,21,52,2015
Londyn,FEMALE,BLACK NON HISPANIC,14,39,2016
Kailee,FEMALE,BLACK NON HISPANIC,11,39,2015
Sage,FEMALE,BLACK NON HISPANIC,15,38,2016
Jackson,MALE,BLACK NON HISPANIC,11,62,2015
Kaylee,FEMALE,BLACK NON HISPANIC,22,28,2015
Amiyah,FEMALE,BLACK NON HISPANIC,26,24,2015
Hope,FEMALE,BLACK NON HISPANIC,10,43,2016
Ryan,MALE,BLACK NON HISPANIC,42,26,2016
Eden,FEMALE,BLACK NON HISPANIC,12,41,2016
Joel,MALE,BLACK NON HISPANIC,35,33,2016
Levi,MALE,BLACK NON HISPANIC,15,52,2016
Major,MALE,BLACK NON HISPANIC,20,48,2016
Ella,FEMALE,BLACK NON HISPANIC,12,41,2016
Abraham,MALE,BLACK NON HISPANIC,10,57,2016
Kaleb,MALE,BLACK NON HISPANIC,16,57,2015
Caiden,MALE,BLACK NON HISPANIC,11,56,2016
Alexis,FEMALE,BLACK NON HISPANIC,13,40,2016
Tristan,MALE,BLACK NON HISPANIC,38,36,2015
Jaylen,MALE,BLACK NON HISPANIC,17,56,2015
Khloe,FEMALE,BLACK NON HISPANIC,32,22,2016
Amirah,FEMALE,BLACK NON HISPANIC,14,39,2016
Dallas,MALE,BLACK NON HISPANIC,12,61,2015
Sean,MALE,BLACK NON HISPANIC,12,61,2015
Kaleb,MALE,BLACK NON HISPANIC,22,46,2016
Aiden,MALE,BLACK NON HISPANIC,137,2,2016
Justin,MALE,BLACK NON HISPANIC,41,27,2016
Brielle,FEMALE,BLACK NON HISPANIC,37,14,2015
Kiara,FEMALE,BLACK NON HISPANIC,17,36,2016
Wyatt,MALE,BLACK NON HISPANIC,10,57,2016
Greyson,MALE,BLACK NON HISPANIC,12,55,2016
Matthew,MALE,BLACK NON HISPANIC,35,33,2016
Jordyn,FEMALE,BLACK NON HISPANIC,19,31,2015
Kaiden,MALE,BLACK NON HISPANIC,49,26,2015
Gianna,FEMALE,BLACK NON HISPANIC,15,35,2015
Matthew,MALE,BLACK NON HISPANIC,56,21,2015
Ezra,MALE,BLACK NON HISPANIC,20,48,2016
Joshua,MALE,BLACK NON HISPANIC,97,8,2015
Elijah,MALE,BLACK NON HISPANIC,108,6,2015
Janiyah,FEMALE,BLACK NON HISPANIC,12,41,2016
Leah,FEMALE,BLACK NON HISPANIC,47,11,2015
Grayson,MALE,BLACK NON HISPANIC,11,62,2015
Kyrie,MALE,BLACK NON HISPANIC,36,38,2015
Nia,FEMALE,BLACK NON HISPANIC,34,20,2016
Zion,MALE,BLACK NON HISPANIC,54,20,2016
Emma,FEMALE,BLACK NON HISPANIC,24,29,2016
Ava,FEMALE,BLACK NON HISPANIC,87,3,2015
Omar,MALE,BLACK NON HISPANIC,10,57,2016
Amiyah,FEMALE,BLACK NON HISPANIC,24,29,2016
Blake,MALE,BLACK NON HISPANIC,12,55,2016
Brooke,FEMALE,BLACK NON HISPANIC,14,39,2016
Skye,FEMALE,BLACK NON HISPANIC,10,43,2016
Morgan,FEMALE,BLACK NON HISPANIC,29,21,2015
Justice,MALE,BLACK NON HISPANIC,16,51,2016
Ezekiel,MALE,BLACK NON HISPANIC,14,53,2016
Oumar,MALE,BLACK NON HISPANIC,10,57,2016
Damari,MALE,BLACK NON HISPANIC,10,57,2016
Zariah,FEMALE,BLACK NON HISPANIC,11,39,2015
Emma,FEMALE,BLACK NON HISPANIC,17,33,2015
Owen,MALE,BLACK NON HISPANIC,12,61,2015
Maliyah,FEMALE,BLACK NON HISPANIC,15,38,2016
Mariam,FEMALE,BLACK NON HISPANIC,29,21,2015
Milan,FEMALE,BLACK NON HISPANIC,10,43,2016
Amber,FEMALE,BLACK NON HISPANIC,10,40,2015
Olivia,FEMALE,BLACK NON HISPANIC,49,8,2016
Audrey,FEMALE,BLACK NON HISPANIC,11,42,2016
Autumn,FEMALE,BLACK NON HISPANIC,41,14,2016
Fatoumata,FEMALE,BLACK NON HISPANIC,28,22,2015
Gabriel,MALE,BLACK NON HISPANIC,51,24,2015
Christopher,MALE,BLACK NON HISPANIC,35,39,2015
Grace,FEMALE,BLACK NON HISPANIC,22,28,2015
Isaac,MALE,BLACK NON HISPANIC,29,44,2015
Khadija,FEMALE,BLACK NON HISPANIC,10,43,2016
Myles,MALE,BLACK NON HISPANIC,10,57,2016
Imani,FEMALE,BLACK NON HISPANIC,21,32,2016
Sanaa,FEMALE,BLACK NON HISPANIC,10,43,2016
Kevin,MALE,BLACK NON HISPANIC,16,51,2016
Zion,MALE,BLACK NON HISPANIC,42,32,2015
Ariel,FEMALE,BLACK NON HISPANIC,28,22,2015
Jada,FEMALE,BLACK NON HISPANIC,23,27,2015
Michael,MALE,BLACK NON HISPANIC,71,12,2016
Elijah,MALE,BLACK NON HISPANIC,116,3,2016
Paige,FEMALE,BLACK NON HISPANIC,30,24,2016
Israel,MALE,BLACK NON HISPANIC,13,54,2016
Taylor,FEMALE,BLACK NON HISPANIC,37,17,2016
Zaire,MALE,BLACK NON HISPANIC,16,51,2016
Peyton,FEMALE,BLACK NON HISPANIC,46,10,2016
Zachary,MALE,BLACK NON HISPANIC,20,53,2015
Blessing,FEMALE,BLACK NON HISPANIC,10,43,2016
Milani,FEMALE,BLACK NON HISPANIC,12,38,2015
Melanie,FEMALE,BLACK NON HISPANIC,14,36,2015
Malia,FEMALE,BLACK NON HISPANIC,38,16,2016
Mamadou,MALE,BLACK NON HISPANIC,23,50,2015
Ariel,FEMALE,BLACK NON HISPANIC,22,31,2016
Skylar,FEMALE,BLACK NON HISPANIC,68,3,2016
David,MALE,BLACK NON HISPANIC,58,19,2015
Kameron,MALE,BLACK NON HISPANIC,13,54,2016
Roman,MALE,BLACK NON HISPANIC,12,61,2015
Prince,MALE,BLACK NON HISPANIC,35,33,2016
Adonis,MALE,BLACK NON HISPANIC,31,37,2016
Andrew,MALE,BLACK NON HISPANIC,30,43,2015
Mackenzie,FEMALE,BLACK NON HISPANIC,13,40,2016
Kennedy,FEMALE,BLACK NON HISPANIC,28,22,2015
Lauren,FEMALE,BLACK NON HISPANIC,24,26,2015
Tyler,MALE,BLACK NON HISPANIC,58,17,2016
Kyle,MALE,BLACK NON HISPANIC,34,40,2015
Jacob,MALE,BLACK NON HISPANIC,57,18,2016
Chad,MALE,BLACK NON HISPANIC,11,62,2015
Emmanuel,MALE,BLACK NON HISPANIC,36,38,2015
Dylan,MALE,BLACK NON HISPANIC,40,34,2015
Paris,FEMALE,BLACK NON HISPANIC,22,31,2016
Chloe,FEMALE,BLACK NON HISPANIC,51,7,2016
Janiyah,FEMALE,BLACK NON HISPANIC,17,33,2015
Adrian,MALE,BLACK NON HISPANIC,17,50,2016
Kareem,MALE,BLACK NON HISPANIC,14,59,2015
Moussa,MALE,BLACK NON HISPANIC,10,63,2015
Kai,MALE,BLACK NON HISPANIC,28,40,2016
Mya,FEMALE,BLACK NON HISPANIC,17,36,2016
Malik,MALE,BLACK NON HISPANIC,20,48,2016
Miles,MALE,BLACK NON HISPANIC,11,62,2015
Jamari,MALE,BLACK NON HISPANIC,13,54,2016
Ariah,FEMALE,BLACK NON HISPANIC,13,37,2015
King,MALE,BLACK NON HISPANIC,64,15,2016
Muhammad,MALE,BLACK NON HISPANIC,14,59,2015
Mila,FEMALE,BLACK NON HISPANIC,10,40,2015
Eliana,FEMALE,BLACK NON HISPANIC,17,36,2016
Aboubacar,MALE,BLACK NON HISPANIC,13,60,2015
Grace,FEMALE,BLACK NON HISPANIC,28,25,2016
Mariah,FEMALE,BLACK NON HISPANIC,21,32,2016
Maya,FEMALE,BLACK NON HISPANIC,23,27,2015
Caden,MALE,BLACK NON HISPANIC,12,61,2015
Xavier,MALE,BLACK NON HISPANIC,39,29,2016
Aaron,MALE,BLACK NON HISPANIC,57,20,2015
Joy,FEMALE,BLACK NON HISPANIC,10,40,2015
King,MALE,BLACK NON HISPANIC,61,18,2015
Aicha,FEMALE,BLACK NON HISPANIC,11,42,2016
Giovanni,MALE,BLACK NON HISPANIC,15,52,2016
Sean,MALE,BLACK NON HISPANIC,15,52,2016
Eric,MALE,BLACK NON HISPANIC,13,60,2015
Jace,MALE,BLACK NON HISPANIC,37,31,2016
Ethan,MALE,BLACK NON HISPANIC,111,5,2015
Noah,MALE,BLACK NON HISPANIC,163,1,2015
Bella,FEMALE,BLACK NON HISPANIC,23,30,2016
Zoey,FEMALE,BLACK NON HISPANIC,34,20,2016
Chance,MALE,BLACK NON HISPANIC,20,53,2015
Emily,FEMALE,BLACK NON HISPANIC,26,27,2016
Christian,MALE,BLACK NON HISPANIC,61,16,2016
Kyla,FEMALE,BLACK NON HISPANIC,18,32,2015
Paige,FEMALE,BLACK NON HISPANIC,24,26,2015
Benjamin,MALE,BLACK NON HISPANIC,20,48,2016
Ashton,MALE,BLACK NON HISPANIC,22,51,2015
Samiyah,FEMALE,BLACK NON HISPANIC,11,39,2015
Egypt,FEMALE,BLACK NON HISPANIC,15,35,2015
Jaxon,MALE,BLACK NON HISPANIC,16,51,2016
Jordan,MALE,BLACK NON HISPANIC,40,34,2015
Ezra,MALE,BLACK NON HISPANIC,11,62,2015
Amira,FEMALE,BLACK NON HISPANIC,17,33,2015
Maliyah,FEMALE,BLACK NON HISPANIC,18,32,2015
Nehemiah,MALE,BLACK NON HISPANIC,11,56,2016
Fatima,FEMALE,BLACK NON HISPANIC,36,18,2016
Alexandria,FEMALE,BLACK NON HISPANIC,10,40,2015
Brooklyn,FEMALE,BLACK NON HISPANIC,10,40,2015
Brandon,MALE,BLACK NON HISPANIC,29,44,2015
Arianna,FEMALE,BLACK NON HISPANIC,35,19,2016
Sebastian,MALE,BLACK NON HISPANIC,28,45,2015
Marley,FEMALE,BLACK NON HISPANIC,12,38,2015
Ibrahim,MALE,BLACK NON HISPANIC,27,41,2016
Mila,FEMALE,BLACK NON HISPANIC,10,43,2016
Gabrielle,FEMALE,BLACK NON HISPANIC,30,20,2015
Talia,FEMALE,BLACK NON HISPANIC,21,32,2016
Harper,FEMALE,BLACK NON HISPANIC,12,41,2016
Maimouna,FEMALE,BLACK NON HISPANIC,10,43,2016
Anaya,FEMALE,BLACK NON HISPANIC,10,40,2015
Alexander,MALE,BLACK NON HISPANIC,46,28,2015
Saniyah,FEMALE,BLACK NON HISPANIC,10,43,2016
Makayla,FEMALE,BLACK NON HISPANIC,34,16,2015
Amara,FEMALE,BLACK NON HISPANIC,12,41,2016
Skyla,FEMALE,BLACK NON HISPANIC,18,32,2015
Bella,FEMALE,BLACK NON HISPANIC,16,34,2015
Alani,FEMALE,BLACK NON HISPANIC,15,38,2016
Peyton,MALE,BLACK NON HISPANIC,12,55,2016
McKenzie,FEMALE,BLACK NON HISPANIC,22,28,2015
James,MALE,BLACK NON HISPANIC,24,44,2016
Jaiden,MALE,BLACK NON HISPANIC,15,58,2015
Maya,FEMALE,BLACK NON HISPANIC,20,33,2016
Brielle,FEMALE,BLACK NON HISPANIC,38,16,2016
Aisha,FEMALE,BLACK NON HISPANIC,29,21,2015
Caleb,MALE,BLACK NON HISPANIC,40,28,2016
Kaden,MALE,BLACK NON HISPANIC,14,53,2016
Miles,MALE,BLACK NON HISPANIC,10,57,2016
Jacob,MALE,BLACK NON HISPANIC,67,14,2015
Ousmane,MALE,BLACK NON HISPANIC,10,63,2015
Mouhamed,MALE,BLACK NON HISPANIC,14,53,2016
Jayceon,MALE,BLACK NON HISPANIC,32,36,2016
Olivia,FEMALE,BLACK NON HISPANIC,82,4,2015
Andre,MALE,BLACK NON HISPANIC,15,52,2016
Nylah,FEMALE,BLACK NON HISPANIC,25,25,2015
Sophia,FEMALE,BLACK NON HISPANIC,40,15,2016
Sky,FEMALE,BLACK NON HISPANIC,10,40,2015
Shane,MALE,BLACK NON HISPANIC,14,53,2016
Isabelle,FEMALE,BLACK NON HISPANIC,27,23,2015
Liam,MALE,BLACK NON HISPANIC,129,2,2015
Alexander,MALE,BLACK NON HISPANIC,34,34,2016
Brooke,FEMALE,BLACK NON HISPANIC,11,39,2015
Leo,MALE,BLACK NON HISPANIC,10,63,2015
Ahmed,MALE,BLACK NON HISPANIC,11,62,2015
Cali,FEMALE,BLACK NON HISPANIC,12,41,2016
Daniel,MALE,BLACK NON HISPANIC,52,21,2016
Imani,FEMALE,BLACK NON HISPANIC,16,34,2015
Marcus,MALE,BLACK NON HISPANIC,11,56,2016
Lyric,FEMALE,BLACK NON HISPANIC,18,32,2015
Milani,FEMALE,BLACK NON HISPANIC,12,41,2016
Isaiah,MALE,BLACK NON HISPANIC,57,18,2016
Malachi,MALE,BLACK NON HISPANIC,56,19,2016
Avery,MALE,BLACK NON HISPANIC,28,40,2016
Cayden,MALE,BLACK NON HISPANIC,15,58,2015
Erin,FEMALE,BLACK NON HISPANIC,11,39,2015
Preston,MALE,BLACK NON HISPANIC,12,55,2016
Chelsea,FEMALE,BLACK NON HISPANIC,23,30,2016
Fanta,FEMALE,BLACK NON HISPANIC,10,43,2016
Royal,MALE,BLACK NON HISPANIC,14,59,2015
Kamari,MALE,BLACK NON HISPANIC,10,63,2015
Aliyah,FEMALE,BLACK NON HISPANIC,18,35,2016
Brianna,FEMALE,BLACK NON HISPANIC,21,29,2015
