Name,Gender,Race/Ethnicity,Count,Rank,Year
Silas,MALE,WHITE NON HISPANIC,14,95,2016
Edward,MALE,WHITE NON HISPANIC,40,66,2015
Blima,FEMALE,WHITE NON HISPANIC,34,60,2016
Yusuf,MALE,WHITE NON HISPANIC,22,82,2015
Sasha,FEMALE,WHITE NON HISPANIC,16,77,2015
Francesca,FEMALE,WHITE NON HISPANIC,31,62,2015
Stella,FEMALE,WHITE NON HISPANIC,66,32,2015
George,MALE,WHITE NON HISPANIC,76,44,2016
Atara,FEMALE,WHITE NON HISPANIC,11,82,2015
Josef,MALE,WHITE NON HISPANIC,11,98,2016
Noor,FEMALE,WHITE NON HISPANIC,20,74,2016
Zoey,FEMALE,WHITE NON HISPANIC,21,72,2015
Maryam,FEMALE,WHITE NON HISPANIC,20,74,2016
Zara,FEMALE,WHITE NON HISPANIC,14,79,2015
Cora,FEMALE,WHITE NON HISPANIC,27,66,2015
Kevin,MALE,WHITE NON HISPANIC,17,92,2016
Judy,FEMALE,WHITE NON HISPANIC,14,80,2016
Violet,FEMALE,WHITE NON HISPANIC,50,45,2015
Zev,MALE,WHITE NON HISPANIC,44,63,2015
Willa,FEMALE,WHITE NON HISPANIC,28,66,2016
Iris,FEMALE,WHITE NON HISPANIC,17,77,2016
Jenna,FEMALE,WHITE NON HISPANIC,11,83,2016
Angelina,FEMALE,WHITE NON HISPANIC,38,56,2016
Claire,FEMALE,WHITE NON HISPANIC,48,46,2016
Talia,FEMALE,WHITE NON HISPANIC,47,47,2016
Camila,FEMALE,WHITE NON HISPANIC,11,83,2016
Nolan,MALE,WHITE NON HISPANIC,37,72,2016
William,MALE,WHITE NON HISPANIC,180,12,2015
Delilah,FEMALE,WHITE NON HISPANIC,10,84,2016
Diana,FEMALE,WHITE NON HISPANIC,16,77,2015
Rowan,MALE,WHITE NON HISPANIC,17,87,2015
Lucas,MALE,WHITE NON HISPANIC,129,22,2015
Rivkah,FEMALE,WHITE NON HISPANIC,14,80,2016
Jonathan,MALE,WHITE NON HISPANIC,70,47,2016
Sonia,FEMALE,WHITE NON HISPANIC,10,84,2016
Rocco,MALE,WHITE NON HISPANIC,19,85,2015
Shaindel,FEMALE,WHITE NON HISPANIC,10,83,2015
David,MALE,WHITE NON HISPANIC,299,1,2015
William,MALE,WHITE NON HISPANIC,169,11,2016
Sari,FEMALE,WHITE NON HISPANIC,10,83,2015
Madeleine,FEMALE,WHITE NON HISPANIC,27,66,2015
Greyson,MALE,WHITE NON HISPANIC,13,96,2016
Nicolas,MALE,WHITE NON HISPANIC,25,79,2015
Samir,MALE,WHITE NON HISPANIC,17,92,2016
Naftuli,MALE,WHITE NON HISPANIC,17,87,2015
Aliza,FEMALE,WHITE NON HISPANIC,15,79,2016
Raizel,FEMALE,WHITE NON HISPANIC,25,68,2015
Lilia,FEMALE,WHITE NON HISPANIC,11,82,2015
Matthew,MALE,WHITE NON HISPANIC,130,21,2015
Olive,FEMALE,WHITE NON HISPANIC,17,77,2016
Shlome,MALE,WHITE NON HISPANIC,26,78,2015
Zara,FEMALE,WHITE NON HISPANIC,11,83,2016
Daniella,FEMALE,WHITE NON HISPANIC,22,72,2016
Jayden,MALE,WHITE NON HISPANIC,18,91,2016
Tristan,MALE,WHITE NON HISPANIC,22,82,2015
Zev,MALE,WHITE NON HISPANIC,45,66,2016
Riley,FEMALE,WHITE NON HISPANIC,55,42,2016
Colton,MALE,WHITE NON HISPANIC,10,99,2016
Maria,FEMALE,WHITE NON HISPANIC,47,47,2016
Elias,MALE,WHITE NON HISPANIC,32,77,2016
Freya,FEMALE,WHITE NON HISPANIC,12,82,2016
Amina,FEMALE,WHITE NON HISPANIC,42,52,2016
Fradel,FEMALE,WHITE NON HISPANIC,16,77,2015
Raymond,MALE,WHITE NON HISPANIC,15,94,2016
Wesley,MALE,WHITE NON HISPANIC,29,80,2016
Maximus,MALE,WHITE NON HISPANIC,23,86,2016
Malky,FEMALE,WHITE NON HISPANIC,87,23,2016
Declan,MALE,WHITE NON HISPANIC,44,63,2015
Jad,MALE,WHITE NON HISPANIC,13,96,2016
Anton,MALE,WHITE NON HISPANIC,10,94,2015
Nicholas,MALE,WHITE NON HISPANIC,136,19,2016
Wesley,MALE,WHITE NON HISPANIC,27,77,2015
Freya,FEMALE,WHITE NON HISPANIC,14,79,2015
Ana,FEMALE,WHITE NON HISPANIC,11,82,2015
Jaxon,MALE,WHITE NON HISPANIC,19,90,2016
Yosef,MALE,WHITE NON HISPANIC,105,31,2015
Yasmina,FEMALE,WHITE NON HISPANIC,11,82,2015
Shraga,MALE,WHITE NON HISPANIC,11,98,2016
Rifky,FEMALE,WHITE NON HISPANIC,14,79,2015
Sylvia,FEMALE,WHITE NON HISPANIC,10,84,2016
Emma,FEMALE,WHITE NON HISPANIC,201,5,2016
Landon,MALE,WHITE NON HISPANIC,22,87,2016
Timur,MALE,WHITE NON HISPANIC,14,95,2016
Griffin,MALE,WHITE NON HISPANIC,18,86,2015
Bentzion,MALE,WHITE NON HISPANIC,10,94,2015
Annabel,FEMALE,WHITE NON HISPANIC,15,79,2016
Grayson,MALE,WHITE NON HISPANIC,37,72,2016
Brielle,FEMALE,WHITE NON HISPANIC,13,80,2015
Celine,FEMALE,WHITE NON HISPANIC,10,83,2015
Elisa,FEMALE,WHITE NON HISPANIC,12,82,2016
Brody,MALE,WHITE NON HISPANIC,17,87,2015
Miles,MALE,WHITE NON HISPANIC,62,52,2016
Peretz,MALE,WHITE NON HISPANIC,11,98,2016
Trany,FEMALE,WHITE NON HISPANIC,12,82,2016
Thomas,MALE,WHITE NON HISPANIC,112,29,2016
Noah,MALE,WHITE NON HISPANIC,136,20,2015
Kira,FEMALE,WHITE NON HISPANIC,14,79,2015
Mariam,FEMALE,WHITE NON HISPANIC,20,73,2015
Walter,MALE,WHITE NON HISPANIC,11,93,2015
Bradley,MALE,WHITE NON HISPANIC,12,92,2015
Talia,FEMALE,WHITE NON HISPANIC,54,41,2015
Sury,FEMALE,WHITE NON HISPANIC,36,57,2015
Mohammad,MALE,WHITE NON HISPANIC,13,91,2015
Fiona,FEMALE,WHITE NON HISPANIC,44,50,2016
Jason,MALE,WHITE NON HISPANIC,24,85,2016
Quinn,FEMALE,WHITE NON HISPANIC,29,65,2016
Leonard,MALE,WHITE NON HISPANIC,14,95,2016
Laila,FEMALE,WHITE NON HISPANIC,16,77,2015
Salma,FEMALE,WHITE NON HISPANIC,10,83,2015
Addison,FEMALE,WHITE NON HISPANIC,20,73,2015
Aria,FEMALE,WHITE NON HISPANIC,35,59,2016
Zoe,FEMALE,WHITE NON HISPANIC,81,27,2016
Kristina,FEMALE,WHITE NON HISPANIC,10,83,2015
Nicole,FEMALE,WHITE NON HISPANIC,35,59,2016
Maximilian,MALE,WHITE NON HISPANIC,24,85,2016
Rocco,MALE,WHITE NON HISPANIC,30,79,2016
Yitty,FEMALE,WHITE NON HISPANIC,58,40,2016
Elias,MALE,WHITE NON HISPANIC,22,82,2015
Nathaniel,MALE,WHITE NON HISPANIC,55,52,2015
Nicole,FEMALE,WHITE NON HISPANIC,36,57,2015
Jacqueline,FEMALE,WHITE NON HISPANIC,13,80,2015
Adriana,FEMALE,WHITE NON HISPANIC,30,63,2015
August,MALE,WHITE NON HISPANIC,26,83,2016
Gemma,FEMALE,WHITE NON HISPANIC,27,67,2016
Yaakov,MALE,WHITE NON HISPANIC,64,50,2015
June,FEMALE,WHITE NON HISPANIC,25,69,2016
Parker,MALE,WHITE NON HISPANIC,26,78,2015
Oliver,MALE,WHITE NON HISPANIC,165,14,2015
Dov,MALE,WHITE NON HISPANIC,41,65,2015
Athena,FEMALE,WHITE NON HISPANIC,13,80,2015
Eliot,MALE,WHITE NON HISPANIC,10,94,2015
Yasmin,FEMALE,WHITE NON HISPANIC,10,84,2016
Shira,FEMALE,WHITE NON HISPANIC,19,75,2016
Aurora,FEMALE,WHITE NON HISPANIC,22,71,2015
Brayden,MALE,WHITE NON HISPANIC,11,93,2015
Diana,FEMALE,WHITE NON HISPANIC,24,70,2016
Eliana,FEMALE,WHITE NON HISPANIC,40,54,2016
Harry,MALE,WHITE NON HISPANIC,14,95,2016
Aaron,MALE,WHITE NON HISPANIC,73,45,2015
Moses,MALE,WHITE NON HISPANIC,28,76,2015
Eyad,MALE,WHITE NON HISPANIC,10,99,2016
Max,MALE,WHITE NON HISPANIC,105,31,2015
Hersh,MALE,WHITE NON HISPANIC,17,92,2016
Shifra,FEMALE,WHITE NON HISPANIC,13,80,2015
Leo,MALE,WHITE NON HISPANIC,117,26,2015
Frederick,MALE,WHITE NON HISPANIC,14,95,2016
Maya,FEMALE,WHITE NON HISPANIC,108,19,2015
Jasper,MALE,WHITE NON HISPANIC,19,90,2016
Eliyahu,MALE,WHITE NON HISPANIC,29,80,2016
Liam,MALE,WHITE NON HISPANIC,136,20,2015
Katerina,FEMALE,WHITE NON HISPANIC,13,80,2015
Isabella,FEMALE,WHITE NON HISPANIC,103,20,2015
Morgan,FEMALE,WHITE NON HISPANIC,15,79,2016
Eliezer,MALE,WHITE NON HISPANIC,41,69,2016
Amelia,FEMALE,WHITE NON HISPANIC,99,20,2016
Valentina,FEMALE,WHITE NON HISPANIC,39,55,2015
Tyler,MALE,WHITE NON HISPANIC,50,57,2015
Vivienne,FEMALE,WHITE NON HISPANIC,34,60,2016
Avrohom,MALE,WHITE NON HISPANIC,30,74,2015
Alexa,FEMALE,WHITE NON HISPANIC,40,54,2015
Shlomo,MALE,WHITE NON HISPANIC,69,47,2015
Benjamin,MALE,WHITE NON HISPANIC,219,7,2016
Naftali,MALE,WHITE NON HISPANIC,31,73,2015
Annabelle,FEMALE,WHITE NON HISPANIC,30,63,2015
Kayla,FEMALE,WHITE NON HISPANIC,30,64,2016
Michael,MALE,WHITE NON HISPANIC,260,2,2016
Antonio,MALE,WHITE NON HISPANIC,30,79,2016
Menachem,MALE,WHITE NON HISPANIC,91,36,2015
Aryeh,MALE,WHITE NON HISPANIC,30,79,2016
Cole,MALE,WHITE NON HISPANIC,25,79,2015
Eli,MALE,WHITE NON HISPANIC,104,32,2015
Shloime,MALE,WHITE NON HISPANIC,18,86,2015
Bruchy,FEMALE,WHITE NON HISPANIC,18,75,2015
Yusuf,MALE,WHITE NON HISPANIC,25,84,2016
Kiera,FEMALE,WHITE NON HISPANIC,13,80,2015
Blake,FEMALE,WHITE NON HISPANIC,14,80,2016
Evan,MALE,WHITE NON HISPANIC,32,72,2015
Aliza,FEMALE,WHITE NON HISPANIC,14,79,2015
Ryder,MALE,WHITE NON HISPANIC,24,80,2015
Audrey,FEMALE,WHITE NON HISPANIC,36,57,2015
Santino,MALE,WHITE NON HISPANIC,11,98,2016
Roman,MALE,WHITE NON HISPANIC,28,81,2016
Milo,MALE,WHITE NON HISPANIC,27,82,2016
Brendan,MALE,WHITE NON HISPANIC,12,97,2016
Elizabeth,FEMALE,WHITE NON HISPANIC,117,17,2016
Rafael,MALE,WHITE NON HISPANIC,33,71,2015
Breindy,FEMALE,WHITE NON HISPANIC,12,82,2016
Cyrus,MALE,WHITE NON HISPANIC,12,97,2016
Noach,MALE,WHITE NON HISPANIC,10,99,2016
Isaac,MALE,WHITE NON HISPANIC,107,29,2015
Ayla,FEMALE,WHITE NON HISPANIC,19,75,2016
Moshe,MALE,WHITE NON HISPANIC,254,3,2015
Frady,FEMALE,WHITE NON HISPANIC,14,79,2015
Lillian,FEMALE,WHITE NON HISPANIC,37,57,2016
Molly,FEMALE,WHITE NON HISPANIC,47,48,2015
Madison,FEMALE,WHITE NON HISPANIC,67,31,2015
Harrison,MALE,WHITE NON HISPANIC,46,65,2016
Isaac,MALE,WHITE NON HISPANIC,143,16,2016
Milena,FEMALE,WHITE NON HISPANIC,19,74,2015
Ibrahim,MALE,WHITE NON HISPANIC,19,90,2016
Tziporah,FEMALE,WHITE NON HISPANIC,14,80,2016
Hersh,MALE,WHITE NON HISPANIC,13,91,2015
Nicolas,MALE,WHITE NON HISPANIC,32,77,2016
Victoria,FEMALE,WHITE NON HISPANIC,76,30,2016
Rose,FEMALE,WHITE NON HISPANIC,49,45,2016
Esty,FEMALE,WHITE NON HISPANIC,32,62,2016
Elliott,MALE,WHITE NON HISPANIC,25,84,2016
Natalia,FEMALE,WHITE NON HISPANIC,25,69,2016
Juliet,FEMALE,WHITE NON HISPANIC,35,58,2015
Conor,MALE,WHITE NON HISPANIC,24,85,2016
Cooper,MALE,WHITE NON HISPANIC,29,80,2016
Tamara,FEMALE,WHITE NON HISPANIC,10,84,2016
Tova,FEMALE,WHITE NON HISPANIC,10,83,2015
Elisheva,FEMALE,WHITE NON HISPANIC,15,78,2015
Clara,FEMALE,WHITE NON HISPANIC,45,50,2015
Maeve,FEMALE,WHITE NON HISPANIC,15,78,2015
Berish,MALE,WHITE NON HISPANIC,11,93,2015
Dominick,MALE,WHITE NON HISPANIC,14,90,2015
Maxim,MALE,WHITE NON HISPANIC,24,85,2016
Lincoln,MALE,WHITE NON HISPANIC,10,99,2016
Abdullah,MALE,WHITE NON HISPANIC,19,90,2016
Francesca,FEMALE,WHITE NON HISPANIC,28,66,2016
Ruby,FEMALE,WHITE NON HISPANIC,58,37,2015
Giovanni,MALE,WHITE NON HISPANIC,41,65,2015
Lilah,FEMALE,WHITE NON HISPANIC,11,82,2015
Frederick,MALE,WHITE NON HISPANIC,25,79,2015
Levi,MALE,WHITE NON HISPANIC,51,56,2015
Avraham,MALE,WHITE NON HISPANIC,47,64,2016
Emerson,FEMALE,WHITE NON HISPANIC,18,75,2015
Harrison,MALE,WHITE NON HISPANIC,47,60,2015
Camille,FEMALE,WHITE NON HISPANIC,12,82,2016
Ali,MALE,WHITE NON HISPANIC,53,60,2016
Devora,FEMALE,WHITE NON HISPANIC,15,79,2016
Mia,FEMALE,WHITE NON HISPANIC,129,11,2015
Yousef,MALE,WHITE NON HISPANIC,13,91,2015
Alessandra,FEMALE,WHITE NON HISPANIC,19,75,2016
Donovan,MALE,WHITE NON HISPANIC,15,94,2016
Tristan,MALE,WHITE NON HISPANIC,13,96,2016
Morris,MALE,WHITE NON HISPANIC,18,91,2016
Cecilia,FEMALE,WHITE NON HISPANIC,29,64,2015
Rayan,MALE,WHITE NON HISPANIC,27,82,2016
Ari,MALE,WHITE NON HISPANIC,50,57,2015
Richard,MALE,WHITE NON HISPANIC,20,84,2015
Amy,FEMALE,WHITE NON HISPANIC,13,81,2016
Sadie,FEMALE,WHITE NON HISPANIC,41,53,2016
Sabrina,FEMALE,WHITE NON HISPANIC,24,69,2015
Bella,FEMALE,WHITE NON HISPANIC,24,70,2016
Reese,FEMALE,WHITE NON HISPANIC,16,78,2016
Simcha,MALE,WHITE NON HISPANIC,29,80,2016
Faiga,FEMALE,WHITE NON HISPANIC,17,76,2015
Anne,FEMALE,WHITE NON HISPANIC,11,83,2016
Avrohom,MALE,WHITE NON HISPANIC,22,87,2016
Valerie,FEMALE,WHITE NON HISPANIC,11,83,2016
Chaya,FEMALE,WHITE NON HISPANIC,182,7,2016
Zelda,FEMALE,WHITE NON HISPANIC,10,84,2016
Brooke,FEMALE,WHITE NON HISPANIC,19,74,2015
Chany,FEMALE,WHITE NON HISPANIC,45,49,2016
Kyle,MALE,WHITE NON HISPANIC,11,93,2015
Gia,FEMALE,WHITE NON HISPANIC,14,79,2015
Zissy,FEMALE,WHITE NON HISPANIC,30,63,2015
Gittel,FEMALE,WHITE NON HISPANIC,14,79,2015
Anna,FEMALE,WHITE NON HISPANIC,80,28,2016
Sophie,FEMALE,WHITE NON HISPANIC,58,37,2015
Malak,FEMALE,WHITE NON HISPANIC,15,78,2015
Nora,FEMALE,WHITE NON HISPANIC,53,42,2015
Lea,FEMALE,WHITE NON HISPANIC,20,73,2015
Elisheva,FEMALE,WHITE NON HISPANIC,15,79,2016
Genevieve,FEMALE,WHITE NON HISPANIC,24,69,2015
Veronica,FEMALE,WHITE NON HISPANIC,16,78,2016
Laura,FEMALE,WHITE NON HISPANIC,16,77,2015
Mohamed,MALE,WHITE NON HISPANIC,42,64,2015
Violet,FEMALE,WHITE NON HISPANIC,57,41,2016
Raizel,FEMALE,WHITE NON HISPANIC,18,76,2016
Giuliana,FEMALE,WHITE NON HISPANIC,25,69,2016
Zain,MALE,WHITE NON HISPANIC,11,98,2016
Xavier,MALE,WHITE NON HISPANIC,12,92,2015
Perl,FEMALE,WHITE NON HISPANIC,19,75,2016
Daniela,FEMALE,WHITE NON HISPANIC,10,83,2015
Aisha,FEMALE,WHITE NON HISPANIC,17,76,2015
Giulia,FEMALE,WHITE NON HISPANIC,11,82,2015
Samira,FEMALE,WHITE NON HISPANIC,21,73,2016
Isabel,FEMALE,WHITE NON HISPANIC,41,53,2015
Alexandra,FEMALE,WHITE NON HISPANIC,99,20,2016
Robert,MALE,WHITE NON HISPANIC,68,48,2016
Silas,MALE,WHITE NON HISPANIC,13,91,2015
David,MALE,WHITE NON HISPANIC,255,3,2016
Aviva,FEMALE,WHITE NON HISPANIC,11,83,2016
Aubrey,FEMALE,WHITE NON HISPANIC,23,70,2015
Spencer,MALE,WHITE NON HISPANIC,22,87,2016
Cheskel,MALE,WHITE NON HISPANIC,15,89,2015
Matthew,MALE,WHITE NON HISPANIC,127,23,2016
Madison,FEMALE,WHITE NON HISPANIC,79,29,2016
Malik,MALE,WHITE NON HISPANIC,11,93,2015
Brooks,MALE,WHITE NON HISPANIC,13,91,2015
Mayer,MALE,WHITE NON HISPANIC,28,81,2016
Raphael,MALE,WHITE NON HISPANIC,31,78,2016
Hanna,FEMALE,WHITE NON HISPANIC,16,77,2015
Sophia,FEMALE,WHITE NON HISPANIC,125,15,2015
Aryeh,MALE,WHITE NON HISPANIC,31,73,2015
Hadassah,FEMALE,WHITE NON HISPANIC,16,78,2016
Chloe,FEMALE,WHITE NON HISPANIC,72,33,2016
Ronan,MALE,WHITE NON HISPANIC,15,94,2016
Hunter,MALE,WHITE NON HISPANIC,40,66,2015
Yechiel,MALE,WHITE NON HISPANIC,29,75,2015
Jeremy,MALE,WHITE NON HISPANIC,16,88,2015
Isabel,FEMALE,WHITE NON HISPANIC,33,61,2016
Abigail,FEMALE,WHITE NON HISPANIC,82,26,2016
Graham,MALE,WHITE NON HISPANIC,20,84,2015
Emma,FEMALE,WHITE NON HISPANIC,225,1,2015
Sholom,MALE,WHITE NON HISPANIC,12,97,2016
Raquel,FEMALE,WHITE NON HISPANIC,15,78,2015
Camilla,FEMALE,WHITE NON HISPANIC,17,77,2016
Gabriela,FEMALE,WHITE NON HISPANIC,16,77,2015
Leah,FEMALE,WHITE NON HISPANIC,220,2,2015
Colton,MALE,WHITE NON HISPANIC,10,94,2015
Marlowe,FEMALE,WHITE NON HISPANIC,10,84,2016
Shalom,MALE,WHITE NON HISPANIC,18,86,2015
Brian,MALE,WHITE NON HISPANIC,16,93,2016
Sophia,FEMALE,WHITE NON HISPANIC,144,13,2016
Shifra,FEMALE,WHITE NON HISPANIC,15,79,2016
Elimelech,MALE,WHITE NON HISPANIC,18,91,2016
Naomi,FEMALE,WHITE NON HISPANIC,37,56,2015
Shaya,MALE,WHITE NON HISPANIC,53,60,2016
Youssef,MALE,WHITE NON HISPANIC,21,88,2016
Matteo,MALE,WHITE NON HISPANIC,30,74,2015
Julia,FEMALE,WHITE NON HISPANIC,73,32,2016
Elle,FEMALE,WHITE NON HISPANIC,32,62,2016
Yakov,MALE,WHITE NON HISPANIC,57,56,2016
Mariam,FEMALE,WHITE NON HISPANIC,22,72,2016
Aharon,MALE,WHITE NON HISPANIC,17,92,2016
Christopher,MALE,WHITE NON HISPANIC,71,46,2016
Omar,MALE,WHITE NON HISPANIC,54,53,2015
Chase,MALE,WHITE NON HISPANIC,31,78,2016
Gemma,FEMALE,WHITE NON HISPANIC,20,73,2015
Sami,MALE,WHITE NON HISPANIC,12,97,2016
Matilda,FEMALE,WHITE NON HISPANIC,16,78,2016
Selim,MALE,WHITE NON HISPANIC,12,97,2016
Madina,FEMALE,WHITE NON HISPANIC,11,83,2016
Sima,FEMALE,WHITE NON HISPANIC,20,73,2015
Natalie,FEMALE,WHITE NON HISPANIC,43,51,2016
Hunter,MALE,WHITE NON HISPANIC,47,64,2016
Kai,MALE,WHITE NON HISPANIC,29,80,2016
Lev,MALE,WHITE NON HISPANIC,20,84,2015
Yitzchok,MALE,WHITE NON HISPANIC,81,40,2015
Tehila,FEMALE,WHITE NON HISPANIC,11,82,2015
Alexandra,FEMALE,WHITE NON HISPANIC,99,21,2015
Shoshana,FEMALE,WHITE NON HISPANIC,28,66,2016
Toba,FEMALE,WHITE NON HISPANIC,12,82,2016
Daria,FEMALE,WHITE NON HISPANIC,11,83,2016
Mordechai,MALE,WHITE NON HISPANIC,76,43,2015
Landon,MALE,WHITE NON HISPANIC,12,92,2015
Quinn,FEMALE,WHITE NON HISPANIC,30,63,2015
Sabina,FEMALE,WHITE NON HISPANIC,12,81,2015
Raizy,FEMALE,WHITE NON HISPANIC,55,42,2016
Giovanni,MALE,WHITE NON HISPANIC,25,84,2016
Finley,FEMALE,WHITE NON HISPANIC,10,84,2016
Lola,FEMALE,WHITE NON HISPANIC,17,77,2016
Colin,MALE,WHITE NON HISPANIC,30,79,2016
Lev,MALE,WHITE NON HISPANIC,22,87,2016
Elijah,MALE,WHITE NON HISPANIC,33,76,2016
Milana,FEMALE,WHITE NON HISPANIC,19,75,2016
Rivkah,FEMALE,WHITE NON HISPANIC,13,80,2015
Nikolas,MALE,WHITE NON HISPANIC,10,99,2016
Audrey,FEMALE,WHITE NON HISPANIC,36,58,2016
Dina,FEMALE,WHITE NON HISPANIC,40,54,2015
Nachman,MALE,WHITE NON HISPANIC,20,84,2015
Vera,FEMALE,WHITE NON HISPANIC,28,65,2015
Greyson,MALE,WHITE NON HISPANIC,12,92,2015
Toby,FEMALE,WHITE NON HISPANIC,54,43,2016
Harry,MALE,WHITE NON HISPANIC,17,87,2015
Samantha,FEMALE,WHITE NON HISPANIC,50,45,2015
Freida,FEMALE,WHITE NON HISPANIC,13,81,2016
Francesco,MALE,WHITE NON HISPANIC,16,93,2016
Frank,MALE,WHITE NON HISPANIC,29,80,2016
Vanessa,FEMALE,WHITE NON HISPANIC,10,84,2016
Duvid,MALE,WHITE NON HISPANIC,10,94,2015
Yael,FEMALE,WHITE NON HISPANIC,19,74,2015
Mateo,MALE,WHITE NON HISPANIC,16,93,2016
Ariel,MALE,WHITE NON HISPANIC,24,85,2016
Olivia,FEMALE,WHITE NON HISPANIC,230,1,2016
Leonidas,MALE,WHITE NON HISPANIC,10,99,2016
Abigail,FEMALE,WHITE NON HISPANIC,113,17,2015
Elliot,MALE,WHITE NON HISPANIC,31,78,2016
Lorenzo,MALE,WHITE NON HISPANIC,23,86,2016
Alice,FEMALE,WHITE NON HISPANIC,71,34,2016
Mirel,FEMALE,WHITE NON HISPANIC,12,81,2015
Tzvi,MALE,WHITE NON HISPANIC,49,62,2016
Toby,FEMALE,WHITE NON HISPANIC,50,45,2015
Rayan,MALE,WHITE NON HISPANIC,21,83,2015
Hershel,MALE,WHITE NON HISPANIC,24,85,2016
Libby,FEMALE,WHITE NON HISPANIC,24,69,2015
Liv,FEMALE,WHITE NON HISPANIC,18,75,2015
Alexis,FEMALE,WHITE NON HISPANIC,10,83,2015
Martin,MALE,WHITE NON HISPANIC,23,86,2016
Gia,FEMALE,WHITE NON HISPANIC,13,81,2016
Lyla,FEMALE,WHITE NON HISPANIC,24,69,2015
Rifka,FEMALE,WHITE NON HISPANIC,14,80,2016
Maxwell,MALE,WHITE NON HISPANIC,60,54,2016
Quinn,MALE,WHITE NON HISPANIC,24,85,2016
Faiga,FEMALE,WHITE NON HISPANIC,22,72,2016
Juliana,FEMALE,WHITE NON HISPANIC,28,66,2016
Lara,FEMALE,WHITE NON HISPANIC,23,71,2016
Shoshana,FEMALE,WHITE NON HISPANIC,13,80,2015
Ahron,MALE,WHITE NON HISPANIC,11,98,2016
Aya,FEMALE,WHITE NON HISPANIC,11,82,2015
Esme,FEMALE,WHITE NON HISPANIC,10,83,2015
Steven,MALE,WHITE NON HISPANIC,13,96,2016
Georgia,FEMALE,WHITE NON HISPANIC,20,74,2016
Marco,MALE,WHITE NON HISPANIC,23,86,2016
Hannah,FEMALE,WHITE NON HISPANIC,76,30,2016
Frimet,FEMALE,WHITE NON HISPANIC,15,79,2016
Henry,MALE,WHITE NON HISPANIC,196,9,2016
Avi,MALE,WHITE NON HISPANIC,17,87,2015
Scarlett,FEMALE,WHITE NON HISPANIC,53,42,2015
Eloise,FEMALE,WHITE NON HISPANIC,24,70,2016
Everett,MALE,WHITE NON HISPANIC,16,88,2015
Hugo,MALE,WHITE NON HISPANIC,18,91,2016
Peyton,FEMALE,WHITE NON HISPANIC,13,80,2015
Katherine,FEMALE,WHITE NON HISPANIC,50,45,2015
Michael,MALE,WHITE NON HISPANIC,231,6,2015
Leyla,FEMALE,WHITE NON HISPANIC,11,83,2016
Charlie,FEMALE,WHITE NON HISPANIC,18,76,2016
Ariel,MALE,WHITE NON HISPANIC,23,81,2015
Boruch,MALE,WHITE NON HISPANIC,14,90,2015
Willow,FEMALE,WHITE NON HISPANIC,11,82,2015
Marco,MALE,WHITE NON HISPANIC,15,89,2015
Lydia,FEMALE,WHITE NON HISPANIC,19,75,2016
Zoe,FEMALE,WHITE NON HISPANIC,111,18,2015
Hamza,MALE,WHITE NON HISPANIC,25,79,2015
Lily,FEMALE,WHITE NON HISPANIC,84,26,2015
Sarah,FEMALE,WHITE NON HISPANIC,208,3,2015
Sebastian,MALE,WHITE NON HISPANIC,84,41,2016
Nikolai,MALE,WHITE NON HISPANIC,11,98,2016
Cooper,MALE,WHITE NON HISPANIC,32,72,2015
Lila,FEMALE,WHITE NON HISPANIC,37,56,2015
Yisrael,MALE,WHITE NON HISPANIC,12,92,2015
Mateo,MALE,WHITE NON HISPANIC,17,87,2015
Serena,FEMALE,WHITE NON HISPANIC,15,79,2016
Yisroel,MALE,WHITE NON HISPANIC,88,37,2015
Sury,FEMALE,WHITE NON HISPANIC,27,67,2016
Raphael,MALE,WHITE NON HISPANIC,19,85,2015
Dina,FEMALE,WHITE NON HISPANIC,39,55,2016
Shlomo,MALE,WHITE NON HISPANIC,67,49,2016
Dylan,MALE,WHITE NON HISPANIC,101,32,2016
Zayn,MALE,WHITE NON HISPANIC,12,97,2016
Hannah,FEMALE,WHITE NON HISPANIC,67,31,2015
Yachet,FEMALE,WHITE NON HISPANIC,12,81,2015
Damian,MALE,WHITE NON HISPANIC,15,94,2016
Zoey,FEMALE,WHITE NON HISPANIC,18,76,2016
Shane,MALE,WHITE NON HISPANIC,17,92,2016
Lea,FEMALE,WHITE NON HISPANIC,17,77,2016
Gianna,FEMALE,WHITE NON HISPANIC,40,54,2016
Eve,FEMALE,WHITE NON HISPANIC,17,77,2016
Peretz,MALE,WHITE NON HISPANIC,12,92,2015
Adelaide,FEMALE,WHITE NON HISPANIC,15,78,2015
Jack,MALE,WHITE NON HISPANIC,178,10,2016
Yosef,MALE,WHITE NON HISPANIC,114,28,2016
Batsheva,FEMALE,WHITE NON HISPANIC,12,82,2016
Yehudis,FEMALE,WHITE NON HISPANIC,16,78,2016
Victoria,FEMALE,WHITE NON HISPANIC,74,28,2015
Yael,FEMALE,WHITE NON HISPANIC,20,74,2016
Levi,MALE,WHITE NON HISPANIC,56,57,2016
Ezra,MALE,WHITE NON HISPANIC,51,56,2015
Angela,FEMALE,WHITE NON HISPANIC,10,83,2015
Yoel,MALE,WHITE NON HISPANIC,15,89,2015
Jonah,MALE,WHITE NON HISPANIC,52,55,2015
Elimelech,MALE,WHITE NON HISPANIC,19,85,2015
Bennett,MALE,WHITE NON HISPANIC,19,90,2016
